,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico
9301,4,2,2,4,0
9302,1,0,1,4,0
9303,7,2,5,9,1
9304,5,1,4,6,1
9305,3,2,1,5,0
9306,0,0,0,2,0
9307,3,1,1,5,0
9308,0,0,0,2,0
9309,8,6,1,8,0
9310,6,3,3,8,0
9311,6,4,2,9,0
9312,1,1,0,3,0
9313,8,6,2,9,0
9314,6,0,6,9,1
9315,7,3,3,12,0
9316,1,0,1,3,0
9317,1,1,0,4,0
9318,1,0,1,2,0
9319,2,1,1,7,0
9320,0,0,0,4,0
9321,8,7,0,9,0
9322,6,4,2,7,0
9323,2,1,1,5,0
9324,1,0,1,1,1
9325,1,0,1,1,1
9326,1,1,0,1,0
9327,1,0,1,4,0
9328,7,7,0,7,0
9329,8,6,1,10,0
9330,9,5,4,9,0
9331,0,0,0,3,0
9332,9,6,3,9,0
9333,5,2,3,7,0
9334,1,1,0,5,0
9335,1,1,0,3,0
9336,8,6,2,8,0
9337,5,3,2,5,0
9338,8,7,1,8,0
9339,7,4,3,8,0
9340,1,1,0,1,0
9341,7,7,0,7,0
9342,5,2,3,8,0
9343,8,6,2,8,0
9344,7,4,3,8,0
9345,8,7,1,8,0
9346,7,7,0,8,0
9347,1,1,0,4,0
9348,0,0,0,3,0
9349,1,0,1,4,0
9350,7,5,2,8,0
9351,8,6,2,8,0
9352,3,1,2,5,0
9353,3,3,0,4,0
9354,8,3,5,9,1
9355,8,4,4,9,0
9356,8,6,2,8,0
9357,1,1,0,1,0
9358,5,2,3,6,0
9359,1,0,1,3,0
9360,7,7,0,7,0
9361,3,1,2,5,0
9362,6,1,5,7,1
9363,7,4,3,7,0
9364,1,1,0,1,0
9365,8,7,1,8,0
9366,4,1,3,9,0
9367,1,0,1,1,1
9368,2,1,1,5,0
9369,8,7,1,8,0
9370,2,2,0,3,0
9371,4,2,2,7,0
9372,8,6,2,8,0
9373,3,0,3,7,0
9374,6,4,2,7,0
9375,1,1,0,1,0
9376,3,1,2,5,0
9377,6,5,1,8,0
9378,1,1,0,3,0
9379,4,4,0,4,0
9380,2,1,1,2,0
9381,1,1,0,1,0
9382,3,1,2,4,0
9383,1,0,1,1,1
9384,1,0,1,1,1
9385,0,0,0,6,0
9386,6,6,0,10,0
9387,9,8,0,9,0
9388,7,6,1,8,0
9389,6,3,3,6,0
9390,1,1,0,5,0
9391,1,1,0,1,0
9392,2,1,1,4,0
9393,1,1,0,1,0
9394,2,1,1,4,0
9395,5,5,0,6,0
9396,2,1,1,5,0
9397,6,3,3,8,0
9398,0,0,0,2,0
9399,0,0,0,2,0
9400,2,0,2,5,0
9401,5,2,3,7,0
9402,4,4,0,4,0
9403,0,0,0,2,0
9404,2,0,2,4,0
9405,1,0,1,3,0
9406,1,0,1,1,1
9407,1,0,1,1,1
9408,1,0,1,1,1
9409,1,0,1,1,1
9410,1,0,1,1,1
9411,1,0,1,1,1
9412,1,0,1,1,1
9413,1,0,1,1,1
9414,1,0,1,1,1
9415,1,0,1,1,1
9416,1,0,1,1,1
9417,1,0,1,1,1
9418,1,0,1,1,1
9419,1,0,1,1,1
9420,1,0,1,1,1
9421,1,0,1,1,1
9422,1,0,1,1,1
9423,1,0,1,1,1
9424,2,0,2,2,1
9425,1,0,1,1,1
9426,1,0,1,1,1
9427,1,0,1,1,1
9428,1,0,1,1,1
9429,1,0,1,1,1
9430,1,0,1,1,1
9431,1,0,1,1,1
9432,1,0,1,1,1
9433,1,0,1,2,0
9434,1,0,1,1,1
9435,1,0,1,1,1
9436,1,1,0,1,0
9437,1,0,1,1,1
9438,1,0,1,1,1
9439,2,0,2,2,1
9440,1,0,1,1,1
9441,1,0,1,1,1
9442,2,0,2,4,0
9443,0,0,0,3,0
9444,2,2,0,2,0
9445,2,1,1,4,0
9446,1,0,1,4,0
9447,1,1,0,4,0
9448,7,6,1,7,0
9449,0,0,0,1,0
9450,0,0,0,4,0
9451,0,0,0,5,0
9452,8,8,0,8,0
9453,11,8,3,13,0
9454,0,0,0,4,0
9455,4,1,3,8,0
9456,8,7,0,8,0
9457,8,7,1,8,0
9458,9,8,0,9,0
9459,9,5,4,9,0
9460,8,5,3,8,0
9461,7,5,1,11,0
9462,8,7,0,8,0
9463,1,1,0,5,0
9464,8,5,3,8,0
9465,0,0,0,3,0
9466,8,6,1,9,0
9467,6,1,5,6,1
9468,2,2,0,5,0
9469,2,2,0,3,0
9470,0,0,0,0,0
9471,1,1,0,1,0
9472,2,0,2,5,0
9473,3,1,2,5,0
9474,15,15,0,15,0
9475,2,0,2,2,1
9476,1,0,1,4,0
9477,8,5,3,8,0
9478,0,0,0,3,0
9479,3,0,3,6,0
9480,7,1,5,8,1
9481,6,4,2,6,0
9482,3,1,1,10,0
9483,3,2,1,5,0
9484,7,6,0,8,0
9485,2,1,0,4,0
9486,5,1,3,6,0
9487,3,1,1,6,0
9488,2,0,2,11,0
9489,4,2,1,10,0
9490,7,5,2,7,0
9491,1,0,1,1,1
9492,1,0,1,1,1
9493,0,0,0,4,0
9494,2,0,2,4,0
9495,2,0,2,6,0
9496,3,1,2,5,0
9497,3,1,2,5,0
9498,1,1,0,1,0
9499,1,0,1,1,1
9500,0,0,0,3,0
9501,6,3,2,9,0
9502,1,1,0,4,0
9503,3,1,1,5,0
9504,2,1,0,10,0
9505,8,6,2,8,0
9506,9,6,2,9,0
9507,1,1,0,1,0
9508,1,1,0,3,0
9509,4,2,2,4,0
9510,2,2,0,2,0
9511,1,0,1,1,1
9512,9,6,2,13,0
9513,1,1,0,1,0
9514,1,1,0,1,0
9515,6,5,0,8,0
9516,1,1,0,1,0
9517,1,1,0,3,0
9518,1,1,0,3,0
9519,5,0,4,10,0
9520,1,1,0,1,0
9521,4,2,2,4,0
9522,1,1,0,1,0
9523,3,1,1,5,0
9524,1,1,0,1,0
9525,1,1,0,1,0
9526,1,1,0,1,0
9527,7,5,2,9,0
9528,6,3,2,9,0
9529,6,4,2,7,0
9530,5,5,0,7,0
9531,6,6,0,7,0
9532,3,0,3,3,1
9533,0,0,0,1,0
9534,4,1,3,5,1
9535,2,0,2,2,1
9536,7,7,0,7,0
9537,10,10,0,11,0
9538,4,0,4,9,0
9539,2,1,0,6,0
9540,0,0,0,4,0
9541,0,0,0,3,0
9542,2,2,0,2,0
9543,0,0,0,0,0
9544,4,1,3,6,0
9545,3,3,0,3,0
9546,5,4,1,5,0
9547,3,2,1,6,0
9548,1,1,0,4,0
9549,1,0,1,6,0
9550,8,8,0,8,0
9551,3,1,2,9,0
9552,0,0,0,4,0
9553,1,1,0,1,0
9554,0,0,0,1,0
9555,0,0,0,0,0
9556,0,0,0,3,0
9557,2,2,0,6,0
9558,3,3,0,8,0
9559,1,0,1,2,0
9560,9,9,0,9,0
9561,2,1,1,3,0
9562,6,5,1,7,0
9563,3,3,0,5,0
9564,6,2,4,9,0
9565,13,10,3,17,0
9566,1,1,0,1,0
9567,2,1,1,3,0
9568,6,3,3,8,0
9569,1,1,0,1,0
9570,2,1,1,5,0
9571,14,12,2,16,0
9572,5,3,2,5,0
9573,4,2,1,7,0
9574,4,3,1,6,0
9575,3,3,0,3,0
9576,0,0,0,6,0
9577,0,0,0,0,0
9578,2,0,2,3,1
9579,0,0,0,0,0
9580,4,2,2,8,0
9581,5,2,3,6,0
9582,4,2,2,4,0
9583,0,0,0,0,0
9584,0,0,0,0,0
9585,1,1,0,3,0
9586,4,4,0,6,0
9587,8,7,0,11,0
9588,4,0,4,5,1
9589,8,6,2,8,0
9590,5,5,0,5,0
9591,7,2,4,9,0
9592,0,0,0,4,0
9593,1,1,0,5,0
9594,8,7,1,9,0
9595,14,12,2,14,0
9596,6,2,4,6,1
9597,2,1,1,6,0
9598,14,13,1,14,0
9599,6,3,3,7,0
9600,14,10,4,14,0
9601,14,10,4,14,0
9602,12,11,1,12,0
9603,9,6,3,10,0
9604,11,7,4,13,0
9605,15,14,1,16,0
9606,11,9,2,11,0
9607,10,7,3,11,0
9608,4,1,3,4,1
9609,10,5,5,11,0
9610,5,1,4,6,1
9611,14,12,2,14,0
9612,6,5,1,6,0
9613,10,6,4,13,0
9614,5,5,0,6,0
9615,11,7,4,11,0
9616,8,8,0,8,0
9617,3,3,0,3,0
9618,0,0,0,0,0
9619,3,0,3,3,1
9620,0,0,0,1,0
9621,0,0,0,0,0
9622,8,7,0,9,0
9623,1,1,0,2,0
9624,1,1,0,1,0
9625,1,1,0,1,0
9626,1,1,0,1,0
9627,0,0,0,0,0
9628,1,1,0,1,0
9629,0,0,0,0,0
9630,1,1,0,1,0
9631,1,1,0,1,0
9632,5,1,4,6,1
9633,10,9,1,12,0
9634,6,1,5,6,1
9635,6,4,2,10,0
9636,11,9,2,11,0
9637,11,8,3,12,0
9638,6,1,5,9,1
9639,8,4,4,11,0
9640,6,2,4,8,0
9641,6,4,2,10,0
9642,6,3,3,10,0
9643,0,0,0,0,0
9644,0,0,0,0,0
9645,0,0,0,0,0
9646,0,0,0,1,0
9647,0,0,0,2,0
9648,2,2,0,2,0
9649,0,0,0,0,0
9650,0,0,0,0,0
9651,3,2,1,8,0
9652,4,2,2,4,0
9653,6,3,3,6,0
9654,8,5,3,9,0
9655,0,0,0,0,0
9656,0,0,0,0,0
9657,3,1,2,8,0
9658,0,0,0,0,0
9659,0,0,0,0,0
9660,0,0,0,0,0
9661,0,0,0,0,0
9662,0,0,0,0,0
9663,0,0,0,0,0
9664,0,0,0,0,0
9665,0,0,0,0,0
9666,2,2,0,2,0
9667,1,1,0,1,0
9668,1,1,0,2,0
9669,0,0,0,0,0
9670,0,0,0,1,0
9671,0,0,0,0,0
9672,0,0,0,0,0
9673,0,0,0,0,0
9674,0,0,0,0,0
9675,0,0,0,0,0
9676,0,0,0,0,0
9677,0,0,0,0,0
9678,3,2,1,3,0
9679,3,0,3,3,1
9680,5,4,1,6,0
9681,2,2,0,2,0
9682,3,3,0,3,0
9683,0,0,0,0,0
9684,0,0,0,0,0
9685,4,3,1,5,0
9686,0,0,0,0,0
9687,1,1,0,1,0
9688,2,2,0,2,0
9689,1,1,0,1,0
9690,3,3,0,3,0
9691,0,0,0,0,0
9692,2,2,0,2,0
9693,3,3,0,3,0
9694,0,0,0,0,0
9695,0,0,0,0,0
9696,0,0,0,0,0
9697,0,0,0,0,0
9698,0,0,0,0,0
9699,0,0,0,0,0
9700,0,0,0,0,0
9701,0,0,0,0,0
9702,0,0,0,0,0
9703,2,2,0,3,0
9704,3,2,1,3,0
9705,1,0,1,2,0
9706,0,0,0,0,0
9707,3,3,0,3,0
9708,0,0,0,0,0
9709,2,2,0,3,0
9710,0,0,0,0,0
9711,1,0,1,1,1
9712,3,2,1,3,0
9713,3,2,1,3,0
9714,0,0,0,0,0
9715,2,1,1,8,0
9716,2,2,0,2,0
9717,0,0,0,1,0
9718,0,0,0,2,0
9719,1,1,0,1,0
9720,2,2,0,3,0
9721,2,2,0,3,0
9722,1,0,1,7,0
9723,0,0,0,1,0
9724,2,2,0,4,0
9725,3,3,0,3,0
9726,1,0,1,1,1
9727,2,1,1,2,0
9728,3,3,0,5,0
9729,5,4,1,6,0
9730,3,1,2,3,1
9731,4,2,2,8,0
9732,2,1,1,2,0
9733,5,0,4,7,1
9734,7,5,2,7,0
9735,2,0,2,3,1
9736,2,1,1,2,0
9737,1,0,1,1,1
9738,2,0,1,6,0
9739,5,1,4,6,1
9740,11,7,4,12,0
9741,5,2,3,9,0
9742,2,1,1,10,0
9743,10,7,3,11,0
9744,8,4,4,11,0
9745,10,7,3,12,0
9746,10,6,4,12,0
9747,6,2,4,9,0
9748,5,1,3,7,0
9749,8,3,5,10,0
9750,10,7,3,12,0
9751,4,2,1,10,0
9752,4,2,2,8,0
9753,6,3,3,6,0
9754,8,2,6,9,1
9755,5,1,4,9,0
9756,11,4,6,14,0
9757,9,7,2,9,0
9758,5,3,2,8,0
9759,6,4,2,8,0
9760,5,0,5,9,1
9761,0,0,0,1,0
9762,5,0,5,5,1
9763,3,2,0,5,0
9764,1,0,0,7,0
9765,6,4,2,7,0
9766,6,6,0,8,0
9767,6,1,5,6,1
9768,7,2,5,10,0
9769,5,2,3,8,0
9770,14,9,5,14,0
9771,8,6,2,9,0
9772,5,2,2,10,0
9773,3,2,1,6,0
9774,8,4,3,9,0
9775,6,6,0,9,0
9776,10,5,5,12,0
9777,4,1,3,7,0
9778,8,2,5,11,0
9779,3,3,0,5,0
9780,4,1,3,6,0
9781,9,6,3,10,0
9782,1,1,0,5,0
9783,1,1,0,1,0
9784,3,1,2,6,0
9785,5,3,1,8,0
9786,7,3,4,9,0
9787,2,0,2,7,0
9788,1,0,1,5,0
9789,4,1,3,4,1
9790,1,1,0,6,0
9791,7,1,6,10,1
9792,7,3,4,10,0
9793,6,2,4,6,1
9794,1,0,1,4,0
9795,6,2,3,8,0
9796,1,1,0,2,0
9797,8,5,3,9,0
9798,6,6,0,10,0
9799,3,0,2,6,0
9800,2,1,1,9,0
9801,3,1,2,7,0
9802,2,0,1,6,0
9803,5,2,3,7,0
9804,4,1,3,6,0
9805,7,5,2,8,0
9806,6,2,4,10,0
9807,7,4,3,9,0
9808,7,3,4,8,0
9809,3,0,2,11,0
9810,2,1,1,3,0
9811,6,2,2,6,0
9812,8,4,3,9,0
9813,8,4,3,9,0
9814,7,5,2,7,0
9815,6,0,5,10,0
9816,4,1,3,4,1
9817,8,6,2,9,0
9818,6,0,5,11,0
9819,3,0,2,8,0
9820,0,0,0,4,0
9821,2,1,1,6,0
9822,6,0,5,6,1
9823,3,0,3,4,1
9824,1,0,1,3,0
9825,1,0,1,6,0
9826,7,5,2,8,0
9827,7,2,5,8,1
9828,6,3,3,11,0
9829,3,1,2,6,0
9830,4,2,2,8,0
9831,6,3,3,8,0
9832,5,1,4,5,1
9833,3,2,1,5,0
9834,7,4,3,7,0
9835,9,5,4,9,0
9836,9,9,0,10,0
9837,5,3,2,7,0
9838,5,2,3,8,0
9839,8,6,2,9,0
9840,7,4,3,10,0
9841,6,2,4,8,0
9842,4,2,2,6,0
9843,7,5,2,7,0
9844,8,5,3,10,0
9845,5,2,2,11,0
9846,0,0,0,0,0
9847,8,7,1,8,0
9848,10,9,1,10,0
9849,0,0,0,0,0
9850,3,1,2,4,0
9851,0,0,0,4,0
9852,2,0,1,7,0
9853,6,5,1,6,0
9854,3,1,2,7,0
9855,4,2,2,6,0
9856,6,4,2,6,0
9857,4,3,1,4,0
9858,5,1,4,6,1
9859,1,0,0,6,0
9860,4,1,3,5,1
9861,8,7,1,11,0
9862,5,2,2,6,0
9863,4,0,4,4,1
9864,3,1,2,4,0
9865,7,4,3,7,0
9866,9,8,1,10,0
9867,5,3,2,10,0
9868,7,5,2,8,0
9869,6,6,0,11,0
9870,2,1,1,7,0
9871,8,6,2,9,0
9872,7,4,3,11,0
9873,5,2,2,9,0
9874,1,1,0,5,0
9875,3,2,1,11,0
9876,1,1,0,8,0
9877,4,0,4,4,1
9878,15,15,0,15,0
9879,4,3,0,5,0
9880,6,4,2,7,0
9881,4,2,2,8,0
9882,5,1,3,7,0
9883,7,3,4,9,0
9884,12,10,2,12,0
9885,10,5,5,11,0
9886,4,1,3,9,0
9887,7,4,2,9,0
9888,4,1,3,5,1
9889,6,0,6,9,1
9890,2,0,2,4,0
9891,7,6,1,8,0
9892,7,5,2,17,0
9893,6,3,3,6,0
9894,2,1,0,6,0
9895,2,0,2,3,1
9896,7,4,3,8,0
9897,5,3,2,5,0
9898,8,6,2,8,0
9899,4,1,3,6,0
9900,4,0,4,4,1
9901,3,0,3,4,1
9902,3,1,2,3,1
9903,3,0,3,5,1
9904,2,0,1,10,0
9905,7,7,0,7,0
9906,4,2,2,9,0
9907,6,3,2,8,0
9908,6,1,4,11,0
9909,3,1,2,6,0
9910,7,4,3,7,0
9911,8,6,2,8,0
9912,8,4,4,8,0
9913,0,0,0,4,0
9914,9,9,0,10,0
9915,5,1,3,6,0
9916,5,2,3,8,0
9917,8,3,5,9,1
9918,9,3,5,9,1
9919,8,8,0,9,0
9920,9,3,5,9,1
9921,3,1,2,3,1
9922,4,0,4,5,1
9923,3,0,3,4,1
9924,1,1,0,5,0
9925,4,1,3,7,0
9926,4,3,1,8,0
9927,7,4,3,8,0
9928,9,6,3,9,0
9929,2,0,2,5,0
9930,2,0,2,3,1
9931,5,1,4,6,1
9932,9,8,1,10,0
9933,4,0,4,8,0
9934,7,3,3,7,0
9935,8,4,4,8,0
9936,5,2,3,6,0
9937,7,4,3,10,0
9938,7,1,5,11,0
9939,9,6,2,9,0
9940,6,1,5,7,1
9941,3,3,0,5,0
9942,2,0,2,4,0
9943,8,6,2,10,0
9944,4,1,3,5,1
9945,6,4,2,7,0
9946,3,1,2,6,0
9947,7,5,2,10,0
9948,4,3,1,7,0
9949,7,5,2,8,0
9950,7,3,4,7,1
9951,2,0,2,5,0
9952,4,0,3,6,0
9953,5,2,3,9,0
9954,9,6,2,9,0
9955,2,1,1,6,0
9956,3,1,2,4,0
9957,7,3,4,7,1
9958,6,2,4,7,1
9959,6,3,3,10,0
9960,0,0,0,1,0
9961,2,2,0,3,0
9962,1,1,0,1,0
9963,0,0,0,0,0
9964,6,5,1,7,0
9965,0,0,0,0,0
9966,0,0,0,0,0
9967,1,1,0,1,0
9968,1,1,0,1,0
9969,1,0,1,1,1
9970,1,1,0,1,0
9971,0,0,0,0,0
9972,0,0,0,0,0
9973,3,3,0,3,0
9974,0,0,0,0,0
9975,4,3,1,4,0
9976,0,0,0,0,0
9977,5,3,2,10,0
9978,0,0,0,1,0
9979,0,0,0,1,0
9980,1,0,1,1,1
9981,3,3,0,3,0
9982,0,0,0,0,0
9983,1,0,1,3,0
9984,0,0,0,0,0
9985,0,0,0,0,0
9986,5,5,0,5,0
9987,3,3,0,3,0
9988,1,0,1,1,1
9989,0,0,0,1,0
9990,0,0,0,0,0
9991,1,1,0,2,0
9992,1,0,1,1,1
9993,0,0,0,0,0
9994,0,0,0,0,0
9995,0,0,0,0,0
9996,0,0,0,0,0
9997,3,2,1,3,0
9998,1,1,0,1,0
9999,0,0,0,1,0
10000,1,0,1,1,1
10001,0,0,0,1,0
10002,2,0,2,2,1
10003,0,0,0,0,0
10004,6,4,2,7,0
10005,7,4,3,7,0
10006,1,1,0,1,0
10007,2,2,0,2,0
10008,2,1,1,2,0
10009,2,1,1,2,0
10010,2,1,1,2,0
10011,2,0,2,2,1
10012,1,1,0,1,0
10013,2,2,0,2,0
10014,2,2,0,2,0
10015,2,2,0,2,0
10016,0,0,0,0,0
10017,0,0,0,2,0
10018,4,3,1,4,0
10019,4,2,2,5,0
10020,1,1,0,1,0
10021,1,1,0,1,0
10022,1,0,1,1,1
10023,1,0,1,1,1
10024,1,0,1,1,1
10025,1,1,0,1,0
10026,0,0,0,1,0
10027,1,0,1,3,0
10028,1,0,1,4,0
10029,4,3,1,4,0
10030,4,4,0,5,0
10031,4,1,3,4,1
10032,0,0,0,1,0
10033,6,6,0,6,0
10034,1,0,1,3,0
10035,2,1,1,3,0
10036,0,0,0,1,0
10037,5,4,1,5,0
10038,3,2,1,4,0
10039,4,1,3,4,1
10040,3,2,1,5,0
10041,0,0,0,3,0
10042,0,0,0,1,0
10043,3,3,0,3,0
10044,3,2,1,4,0
10045,3,3,0,4,0
10046,3,3,0,4,0
10047,2,1,1,3,0
10048,0,0,0,1,0
10049,0,0,0,1,0
10050,1,0,1,2,0
10051,0,0,0,1,0
10052,5,5,0,5,0
10053,3,3,0,3,0
10054,2,1,1,4,0
10055,6,4,2,8,0
10056,0,0,0,1,0
10057,0,0,0,6,0
10058,0,0,0,1,0
10059,0,0,0,1,0
10060,4,4,0,4,0
10061,2,0,0,2,0
10062,0,0,0,1,0
10063,0,0,0,1,0
10064,3,2,1,4,0
10065,3,3,0,4,0
10066,4,1,3,4,1
10067,0,0,0,1,0
10068,2,0,2,4,0
10069,0,0,0,5,0
10070,0,0,0,1,0
10071,3,3,0,3,0
10072,2,1,1,4,0
10073,2,1,1,4,0
10074,0,0,0,1,0
10075,4,2,2,4,0
10076,0,0,0,5,0
10077,3,1,2,5,0
10078,1,1,0,4,0
10079,4,3,1,5,0
10080,0,0,0,1,0
10081,2,1,1,4,0
10082,1,0,1,4,0
10083,1,1,0,3,0
10084,4,2,2,4,0
10085,1,1,0,5,0
10086,1,1,0,5,0
10087,0,0,0,1,0
10088,4,3,1,4,0
10089,5,3,2,5,0
10090,1,1,0,4,0
10091,1,1,0,3,0
10092,2,0,2,3,1
10093,2,0,2,3,1
10094,2,0,1,4,0
10095,3,2,1,4,0
10096,5,3,2,5,0
10097,2,1,1,4,0
10098,1,0,1,2,0
10099,0,0,0,1,0
10100,0,0,0,1,0
10101,0,0,0,1,0
10102,0,0,0,1,0
10103,4,4,0,4,0
10104,0,0,0,1,0
10105,4,3,1,4,0
10106,0,0,0,1,0
10107,1,1,0,3,0
10108,0,0,0,1,0
10109,0,0,0,1,0
10110,2,1,1,4,0
10111,3,1,2,3,1
10112,4,3,1,4,0
10113,0,0,0,1,0
10114,0,0,0,1,0
10115,1,0,1,1,1
10116,2,2,0,4,0
10117,1,0,1,1,1
10118,2,0,2,3,1
10119,3,3,0,3,0
10120,0,0,0,3,0
10121,4,4,0,4,0
10122,2,2,0,3,0
10123,4,3,1,4,0
10124,0,0,0,1,0
10125,3,2,1,4,0
10126,3,3,0,3,0
10127,4,3,1,5,0
10128,1,1,0,3,0
10129,1,1,0,3,0
10130,4,1,3,5,1
10131,3,2,1,3,0
10132,1,0,1,1,1
10133,2,2,0,3,0
10134,4,4,0,4,0
10135,3,1,2,4,0
10136,0,0,0,1,0
10137,0,0,0,2,0
10138,0,0,0,0,0
10139,0,0,0,0,0
10140,0,0,0,0,0
10141,0,0,0,0,0
10142,1,1,0,1,0
10143,2,1,1,2,0
10144,3,2,1,4,0
10145,0,0,0,1,0
10146,3,3,0,3,0
10147,1,1,0,5,0
10148,2,2,0,3,0
10149,1,1,0,2,0
10150,0,0,0,1,0
10151,3,2,1,5,0
10152,4,3,1,5,0
10153,4,4,0,5,0
10154,3,0,3,5,1
10155,2,0,2,3,1
10156,4,4,0,5,0
10157,0,0,0,1,0
10158,0,0,0,1,0
10159,4,2,2,4,0
10160,2,2,0,4,0
10161,5,4,1,5,0
10162,6,2,2,6,0
10163,2,1,1,5,0
10164,0,0,0,5,0
10165,1,0,1,1,1
10166,1,1,0,1,0
10167,1,0,1,1,1
10168,2,1,1,3,0
10169,2,1,1,3,0
10170,0,0,0,1,0
10171,1,1,0,4,0
10172,1,1,0,1,0
10173,0,0,0,0,0
10174,0,0,0,0,0
10175,4,2,2,5,0
10176,2,1,1,5,0
10177,3,2,1,4,0
10178,5,5,0,5,0
10179,4,2,2,5,0
10180,0,0,0,1,0
10181,0,0,0,1,0
10182,0,0,0,1,0
10183,1,0,1,1,1
10184,1,1,0,1,0
10185,4,4,0,4,0
10186,4,4,0,4,0
10187,4,4,0,4,0
10188,1,0,1,1,1
10189,2,1,1,4,0
10190,3,1,2,3,1
10191,3,2,1,3,0
10192,0,0,0,2,0
10193,0,0,0,1,0
10194,4,2,2,5,0
10195,1,0,1,4,0
10196,0,0,0,1,0
10197,3,3,0,3,0
10198,1,1,0,5,0
10199,1,1,0,1,0
10200,1,1,0,4,0
10201,0,0,0,1,0
10202,4,1,3,5,1
10203,1,0,1,3,0
10204,0,0,0,0,0
10205,0,0,0,0,0
10206,0,0,0,0,0
10207,9,5,4,9,0
10208,2,1,1,5,0
10209,1,1,0,1,0
10210,2,1,1,5,0
10211,0,0,0,1,0
10212,0,0,0,5,0
10213,2,2,0,4,0
10214,5,2,3,5,1
10215,1,1,0,3,0
10216,0,0,0,1,0
10217,0,0,0,1,0
10218,3,3,0,3,0
10219,2,0,2,4,0
10220,2,1,1,4,0
10221,0,0,0,1,0
10222,1,1,0,1,0
10223,1,1,0,1,0
10224,0,0,0,0,0
10225,1,1,0,1,0
10226,1,1,0,1,0
10227,1,1,0,1,0
10228,1,1,0,1,0
10229,3,2,1,3,0
10230,0,0,0,1,0
10231,3,2,1,4,0
10232,0,0,0,1,0
10233,0,0,0,1,0
10234,5,2,3,5,1
10235,5,0,5,5,1
10236,1,1,0,1,0
10237,0,0,0,0,0
10238,0,0,0,0,0
10239,0,0,0,0,0
10240,0,0,0,0,0
10241,1,1,0,1,0
10242,0,0,0,0,0
10243,1,1,0,1,0
10244,0,0,0,0,0
10245,1,1,0,1,0
10246,0,0,0,0,0
10247,0,0,0,0,0
10248,0,0,0,0,0
10249,2,1,1,2,0
10250,0,0,0,3,0
10251,1,0,1,3,0
10252,1,1,0,1,0
10253,0,0,0,0,0
10254,1,1,0,1,0
10255,1,1,0,1,0
10256,1,1,0,1,0
10257,0,0,0,0,0
10258,1,1,0,1,0
10259,0,0,0,0,0
10260,1,1,0,1,0
10261,0,0,0,1,0
10262,2,2,0,4,0
10263,2,2,0,5,0
10264,3,1,2,3,1
10265,0,0,0,1,0
10266,0,0,0,1,0
10267,1,1,0,2,0
10268,3,3,0,4,0
10269,0,0,0,1,0
10270,1,1,0,3,0
10271,3,3,0,3,0
10272,3,3,0,3,0
10273,4,4,0,4,0
10274,0,0,0,1,0
10275,0,0,0,2,0
10276,2,2,0,2,0
10277,4,2,2,4,0
10278,0,0,0,1,0
10279,0,0,0,1,0
10280,1,1,0,4,0
10281,0,0,0,1,0
10282,0,0,0,1,0
10283,0,0,0,1,0
10284,0,0,0,1,0
10285,2,2,0,4,0
10286,0,0,0,1,0
10287,1,1,0,3,0
10288,2,1,1,2,0
10289,2,1,1,4,0
10290,3,3,0,4,0
10291,3,1,2,3,1
10292,1,0,1,1,1
10293,2,2,0,4,0
10294,0,0,0,4,0
10295,2,2,0,3,0
10296,0,0,0,1,0
10297,0,0,0,1,0
10298,3,2,1,4,0
10299,0,0,0,1,0
10300,4,2,2,4,0
10301,1,0,1,1,1
10302,2,2,0,3,0
10303,1,1,0,3,0
10304,2,1,0,5,0
10305,1,1,0,2,0
10306,1,1,0,1,0
10307,0,0,0,1,0
10308,0,0,0,1,0
10309,5,1,4,5,1
10310,0,0,0,1,0
10311,2,1,1,4,0
10312,0,0,0,1,0
10313,3,3,0,5,0
10314,0,0,0,1,0
10315,0,0,0,1,0
10316,0,0,0,1,0
10317,4,4,0,4,0
10318,2,1,1,2,0
10319,0,0,0,1,0
10320,4,4,0,4,0
10321,2,1,1,3,0
10322,0,0,0,1,0
10323,5,4,1,5,0
10324,4,2,2,5,0
10325,4,3,1,4,0
10326,1,1,0,4,0
10327,4,2,2,4,0
10328,0,0,0,1,0
10329,0,0,0,2,0
10330,2,1,1,4,0
10331,1,1,0,4,0
10332,2,2,0,3,0
10333,0,0,0,3,0
10334,0,0,0,1,0
10335,4,3,1,5,0
10336,0,0,0,1,0
10337,4,4,0,4,0
10338,4,4,0,6,0
10339,3,1,2,4,0
10340,2,1,1,5,0
10341,4,4,0,4,0
10342,0,0,0,3,0
10343,3,3,0,4,0
10344,2,1,1,4,0
10345,3,2,1,3,0
10346,2,2,0,3,0
10347,3,2,1,4,0
10348,0,0,0,1,0
10349,3,3,0,3,0
10350,3,2,1,4,0
10351,3,1,2,4,0
10352,5,5,0,5,0
10353,0,0,0,1,0
10354,0,0,0,1,0
10355,1,1,0,4,0
10356,4,4,0,5,0
10357,2,2,0,3,0
10358,1,1,0,4,0
10359,0,0,0,1,0
10360,2,1,1,3,0
10361,2,1,1,3,0
10362,1,1,0,3,0
10363,1,1,0,4,0
10364,1,0,1,4,0
10365,1,1,0,4,0
10366,0,0,0,1,0
10367,1,0,1,5,0
10368,0,0,0,2,0
10369,2,1,1,5,0
10370,1,1,0,3,0
10371,0,0,0,1,0
10372,1,1,0,3,0
